;amo muchacho trabajo;amor amar sentir;amor vida ángel;blanco color vestir;bueno casa amigo;caballo momento echar;calle niño amigo;capitán caballo vida;claro santo altar;claro tomar pasar;cura pueblo niño;dinero papel nombre;doctor alma libro;grande bueno mundo;griego sultán lleno;jefe político plaza;jefe secretario regidor;juez coronel reo;leer libro carta;luz cielo sol;madre padre familia;muerte pobre mismo;padre anciano amigo;pasar grande voz;pastor pueblo casa;querer bueno casa;querer padre llorar;recibir medio noche;secreto inquisidor tribunal;sor hermano mirar
mx0028_Campo_ClavelesDobles003;0.0051162791;0.0097674419;0.0004651163;0.0888372093;0.0609302326;0.0841860465;0.0004651163;0.0004651163;0.0004651163;0.2004651163;0.0004651163;0.0004651163;0.0004651163;0.0888372093;0.0004651163;0.0097674419;0.0004651163;0.0004651163;0.0004651163;0.0097674419;0.0004651163;0.0051162791;0.0004651163;0.1818604651;0.051627907;0.1958139535;0.0004651163;0.0004651163;0.0004651163;0.0004651163
mx0028_Campo_ClavelesDobles002;0.005729166700000001;0.0213541667;0.0265625;0.0526041667;0.0109375;0.0213541667;0.0005208333;0.042187499999999996;0.0005208333;0.1776041667;0.005729166700000001;0.0317708333;0.0005208333;0.0109375;0.0369791667;0.0005208333;0.0005208333;0.0005208333;0.0005208333;0.0005208333;0.0265625;0.0005208333;0.0005208333;0.10989583330000001;0.0005208333;0.3755208333;0.0369791667;0.0005208333;0.0005208333;0.0005208333
mx0028_Campo_ClavelesDobles001;0.0191588785;0.0051401869000000005;0.00046728970000000004;0.0425233645;0.023831775700000002;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.2621495327;0.00046728970000000004;0.0331775701;0.00046728970000000004;0.00046728970000000004;0.0191588785;0.0425233645;0.0378504673;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.00046728970000000004;0.196728972;0.023831775700000002;0.2761682243;0.00046728970000000004;0.00046728970000000004;0.009813084100000001;0.00046728970000000004
mx0027_Ceballos_Monografia014;0.0005747126;0.0982758621;0.0005747126;0.017816092000000002;0.0005747126;0.017816092000000002;0.0005747126;0.0005747126;0.0005747126;0.0005747126;0.0408045977;0.0982758621;0.0408045977;0.10402298850000001;0.0005747126;0.0005747126;0.006321839100000001;0.0005747126;0.0005747126;0.006321839100000001;0.0695402299;0.0120689655;0.0005747126;0.1155172414;0.029310344800000002;0.046551724100000004;0.12126436780000001;0.1614942529;0.006321839100000001;0.0005747126
mx0027_Ceballos_Monografia013;0.0091304348;0.222173913;0.00043478260000000003;0.035217391300000005;0.00043478260000000003;0.00043478260000000003;0.00043478260000000003;0.00043478260000000003;0.017826087;0.00043478260000000003;0.0265217391;0.035217391300000005;0.00043478260000000003;0.022173913;0.0265217391;0.00043478260000000003;0.0134782609;0.00043478260000000003;0.017826087;0.00043478260000000003;0.00043478260000000003;0.00043478260000000003;0.0439130435;0.20913043480000001;0.00043478260000000003;0.0395652174;0.217826087;0.0091304348;0.0482608696;0.00043478260000000003
mx0027_Ceballos_Monografia012;0.0004608295;0.11105990780000001;0.0142857143;0.0050691244000000005;0.0004608295;0.0050691244000000005;0.0004608295;0.0004608295;0.0004608295;0.0004608295;0.0188940092;0.1894009217;0.0004608295;0.07880184330000001;0.0004608295;0.0188940092;0.0004608295;0.0004608295;0.032718894000000005;0.0004608295;0.0557603687;0.0050691244000000005;0.0004608295;0.0926267281;0.060368663600000004;0.2078341014;0.0188940092;0.07880184330000001;0.0004608295;0.0004608295
mx0027_Ceballos_Monografia011;0.00046296300000000005;0.2226851852;0.00046296300000000005;0.028240740700000003;0.0189814815;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.00046296300000000005;0.0097222222;0.0837962963;0.00046296300000000005;0.09768518520000001;0.0097222222;0.00046296300000000005;0.0467592593;0.00046296300000000005;0.0189814815;0.00046296300000000005;0.0560185185;0.0421296296;0.00046296300000000005;0.1347222222;0.00046296300000000005;0.1856481481;0.00046296300000000005;0.0328703704;0.0050925926;0.00046296300000000005
mx0027_Ceballos_Monografia010;0.0004291845;0.12060085840000001;0.0605150215;0.0862660944;0.0004291845;0.013304721;0.0004291845;0.0004291845;0.0433476395;0.0004291845;0.0261802575;0.051931330500000004;0.0004291845;0.12060085840000001;0.0004291845;0.0004291845;0.0261802575;0.00472103;0.047639485;0.0090128755;0.00472103;0.05622317600000001;0.0004291845;0.2021459227;0.0004291845;0.0991416309;0.021888412000000003;0.0004291845;0.0004291845;0.0004291845
mx0027_Ceballos_Monografia009;0.026406926400000003;0.09134199130000001;0.0480519481;0.1;0.026406926400000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.026406926400000003;0.1;0.00043290040000000003;0.026406926400000003;0.00043290040000000003;0.0134199134;0.00043290040000000003;0.00043290040000000003;0.2212121212;0.07402597400000001;0.0047619048;0.00043290040000000003;0.00043290040000000003;0.1649350649;0.00043290040000000003;0.0653679654;0.00043290040000000003;0.00043290040000000003;0.0047619048;0.00043290040000000003
mx0027_Ceballos_Monografia008;0.0164658635;0.040562249;0.0004016064;0.0004016064;0.0004016064;0.0686746988;0.0044176707;0.0004016064;0.0164658635;0.0004016064;0.0084337349;0.12891566270000002;0.0004016064;0.1248995984;0.0485943775;0.0004016064;0.0325301205;0.0004016064;0.0325301205;0.0686746988;0.0686746988;0.0004016064;0.0004016064;0.2293172691;0.0004016064;0.0967871486;0.0004016064;0.0004016064;0.0004016064;0.0084337349
mx0027_Ceballos_Monografia007;0.0004464286;0.07633928570000001;0.0004464286;0.0004464286;0.0004464286;0.040625;0.0004464286;0.0004464286;0.0004464286;0.009375;0.054017857100000004;0.071875;0.004910714300000001;0.040625;0.0004464286;0.0004464286;0.0004464286;0.0004464286;0.0450892857;0.004910714300000001;0.134375;0.0004464286;0.0004464286;0.2102678571;0.0004464286;0.2504464286;0.0495535714;0.0004464286;0.0004464286;0.0004464286
mx0027_Ceballos_Monografia006;0.0004291845;0.0991416309;0.0004291845;0.051931330500000004;0.05622317600000001;0.047639485;0.00472103;0.00472103;0.0776824034;0.0004291845;0.0004291845;0.0605150215;0.0004291845;0.12918454940000001;0.0004291845;0.0004291845;0.0004291845;0.0004291845;0.0733905579;0.00472103;0.09055793990000001;0.0004291845;0.0004291845;0.11630901290000001;0.0004291845;0.1721030043;0.0004291845;0.0004291845;0.0004291845;0.00472103
mx0027_Ceballos_Monografia005;0.00044444440000000003;0.00044444440000000003;0.00044444440000000003;0.1737777778;0.0937777778;0.06711111110000001;0.00044444440000000003;0.00044444440000000003;0.00044444440000000003;0.0982222222;0.0048888889;0.036000000000000004;0.0048888889;0.1871111111;0.00044444440000000003;0.0093333333;0.00044444440000000003;0.00044444440000000003;0.00044444440000000003;0.0315555556;0.0137777778;0.00044444440000000003;0.0404444444;0.1382222222;0.00044444440000000003;0.0315555556;0.00044444440000000003;0.0137777778;0.0048888889;0.0448888889
mx0027_Ceballos_Monografia004;0.0047826087000000005;0.17;0.09173913040000001;0.0613043478;0.0091304348;0.0091304348;0.0091304348;0.0047826087000000005;0.0047826087000000005;0.00043478260000000003;0.0134782609;0.017826087;0.00043478260000000003;0.1873913043;0.00043478260000000003;0.00043478260000000003;0.00043478260000000003;0.00043478260000000003;0.00043478260000000003;0.07869565220000001;0.0265217391;0.00043478260000000003;0.00043478260000000003;0.0873913043;0.0047826087000000005;0.1439130435;0.00043478260000000003;0.0613043478;0.0091304348;0.00043478260000000003
mx0027_Ceballos_Monografia003;0.0048034934;0.1532751092;0.10960698690000001;0.013537117900000001;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.0179039301;0.00043668120000000003;0.026637554600000002;0.0615720524;0.0179039301;0.1576419214;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.11397379910000001;0.00043668120000000003;0.035371179;0.00043668120000000003;0.00043668120000000003;0.1008733624;0.0091703057;0.131441048;0.00043668120000000003;0.031004366800000002;0.0091703057;0.00043668120000000003
mx0027_Ceballos_Monografia002;0.0004464286;0.027232142900000002;0.0808035714;0.0897321429;0.0004464286;0.004910714300000001;0.0450892857;0.0004464286;0.0584821429;0.0004464286;0.0808035714;0.103125;0.0004464286;0.0361607143;0.004910714300000001;0.0004464286;0.0495535714;0.0004464286;0.11205357140000001;0.0004464286;0.0004464286;0.0138392857;0.0004464286;0.1566964286;0.0004464286;0.0584821429;0.071875;0.0004464286;0.0004464286;0.0004464286
mx0027_Ceballos_Monografia001;0.00047619050000000004;0.090952381;0.00047619050000000004;0.090952381;0.01;0.00047619050000000004;0.0528571429;0.0195238095;0.029047619;0.00047619050000000004;0.0623809524;0.1242857143;0.00047619050000000004;0.2052380952;0.00047619050000000004;0.014761904800000001;0.014761904800000001;0.00047619050000000004;0.0861904762;0.00047619050000000004;0.0433333333;0.029047619;0.00047619050000000004;0.0719047619;0.014761904800000001;0.0195238095;0.00047619050000000004;0.0052380952;0.01;0.00047619050000000004
mx0026_FernandezLizardi_NochesTristes031;0.015346534700000001;0.1589108911;0.0004950495000000001;0.035148514900000004;0.0004950495000000001;0.0004950495000000001;0.05;0.0004950495000000001;0.0004950495000000001;0.0004950495000000001;0.0252475248;0.0698019802;0.0054455446;0.0004950495000000001;0.0004950495000000001;0.0004950495000000001;0.0004950495000000001;0.0004950495000000001;0.0004950495000000001;0.0103960396;0.0004950495000000001;0.351980198;0.0301980198;0.1094059406;0.0004950495000000001;0.12920792080000001;0.0004950495000000001;0.0004950495000000001;0.0004950495000000001;0.0004950495000000001
mx0026_FernandezLizardi_NochesTristes030;0.0004608295;0.0004608295;0.0235023041;0.0004608295;0.0004608295;0.0235023041;0.0004608295;0.0004608295;0.0004608295;0.0004608295;0.0649769585;0.0557603687;0.0004608295;0.0004608295;0.0050691244000000005;0.0050691244000000005;0.0004608295;0.0004608295;0.0004608295;0.0004608295;0.101843318;0.26774193550000003;0.0004608295;0.032718894000000005;0.0004608295;0.3230414747;0.0557603687;0.032718894000000005;0.0004608295;0.0004608295
mx0026_FernandezLizardi_NochesTristes029;0.0004694836;0.0004694836;0.0004694836;0.033333333300000004;0.0474178404;0.0004694836;0.0004694836;0.0004694836;0.005164319200000001;0.0004694836;0.042723004700000004;0.0098591549;0.0004694836;0.0474178404;0.0004694836;0.0004694836;0.005164319200000001;0.005164319200000001;0.0004694836;0.0004694836;0.038028169;0.3572769953;0.0004694836;0.0004694836;0.0004694836;0.3901408451;0.0004694836;0.0004694836;0.0098591549;0.0004694836
mx0026_FernandezLizardi_NochesTristes028;0.0092105263;0.017982456100000002;0.00043859650000000003;0.0048245614;0.0092105263;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.123245614;0.00043859650000000003;0.00043859650000000003;0.0048245614;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.1057017544;0.3162280702;0.00043859650000000003;0.0662280702;0.0048245614;0.3293859649;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003;0.00043859650000000003
mx0026_FernandezLizardi_NochesTristes027;0.0004081633;0.0044897959;0.0004081633;0.0044897959;0.0004081633;0.012653061200000001;0.0167346939;0.0004081633;0.0004081633;0.0248979592;0.053469387800000004;0.0085714286;0.0208163265;0.053469387800000004;0.0004081633;0.0208163265;0.0004081633;0.0004081633;0.0004081633;0.0004081633;0.086122449;0.3473469388;0.0248979592;0.0004081633;0.0044897959;0.273877551;0.0371428571;0.0004081633;0.0004081633;0.0004081633
mx0026_FernandezLizardi_NochesTristes026;0.0004694836;0.1460093897;0.0004694836;0.0004694836;0.0004694836;0.0004694836;0.0098591549;0.0004694836;0.0004694836;0.0004694836;0.0004694836;0.042723004700000004;0.0004694836;0.0004694836;0.0004694836;0.0004694836;0.0004694836;0.0004694836;0.0004694836;0.0004694836;0.0708920188;0.37136150230000003;0.0004694836;0.0802816901;0.0004694836;0.13192488260000002;0.11314553990000001;0.0192488263;0.005164319200000001;0.0004694836
mx0026_FernandezLizardi_NochesTristes025;0.0004524887;0.0004524887;0.0004524887;0.0185520362;0.0004524887;0.0004524887;0.0004524887;0.0049773756;0.0049773756;0.0004524887;0.0411764706;0.09547511310000001;0.0004524887;0.045701357500000005;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.036651583700000004;0.0004524887;0.0502262443;0.2628959276;0.0004524887;0.12262443440000001;0.045701357500000005;0.1588235294;0.08642533940000001;0.0004524887;0.0185520362;0.0004524887
mx0026_FernandezLizardi_NochesTristes024;0.0003759398;0.1018796992;0.0003759398;0.0041353383;0.0041353383;0.0191729323;0.0003759398;0.0003759398;0.0041353383;0.0116541353;0.1206766917;0.0003759398;0.0003759398;0.0041353383;0.0003759398;0.0003759398;0.0003759398;0.0003759398;0.0003759398;0.0116541353;0.0981203008;0.1958646617;0.0003759398;0.19210526320000001;0.0003759398;0.0830827068;0.1357142857;0.0003759398;0.0003759398;0.0078947368
mx0026_FernandezLizardi_NochesTristes023;0.0003846154;0.1388461538;0.0003846154;0.0003846154;0.0003846154;0.0003846154;0.008076923100000001;0.0003846154;0.08884615380000001;0.035;0.0042307692;0.008076923100000001;0.011923076900000001;0.0542307692;0.0003846154;0.0003846154;0.0003846154;0.0003846154;0.011923076900000001;0.061923076900000006;0.0003846154;0.36961538460000004;0.0003846154;0.1042307692;0.0003846154;0.0003846154;0.0503846154;0.011923076900000001;0.035;0.0003846154
mx0026_FernandezLizardi_NochesTristes022;0.0003533569;0.0851590106;0.0003533569;0.0003533569;0.0074204947;0.0038869258;0.0356890459;0.0003533569;0.032155477;0.0003533569;0.0003533569;0.0003533569;0.0038869258;0.0215547703;0.0144876325;0.0003533569;0.0003533569;0.0003533569;0.0003533569;0.3325088339;0.0003533569;0.2406360424;0.0003533569;0.1593639576;0.0215547703;0.032155477;0.0003533569;0.0038869258;0.0003533569;0.0003533569
mx0026_FernandezLizardi_NochesTristes021;0.0152985075;0.0003731343;0.0563432836;0.0003731343;0.0003731343;0.0003731343;0.0003731343;0.0003731343;0.0003731343;0.0003731343;0.060074626900000004;0.0003731343;0.0115671642;0.0078358209;0.0003731343;0.0003731343;0.0376865672;0.0003731343;0.0003731343;0.1309701493;0.0824626866;0.3138059701;0.0041044776;0.0712686567;0.0041044776;0.1197761194;0.0003731343;0.0526119403;0.0190298507;0.0078358209
mx0026_FernandezLizardi_NochesTristes020;0.0003745318;0.13146067420000002;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.015355805200000001;0.0116104869;0.0078651685;0.0902621723;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.0265917603;0.49475655430000004;0.0003745318;0.030337078700000002;0.0116104869;0.0790262172;0.08651685390000001;0.0003745318;0.0003745318;0.0078651685
mx0026_FernandezLizardi_NochesTristes019;0.0130252101;0.0424369748;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.0130252101;0.00042016810000000004;0.00042016810000000004;0.017226890800000002;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.0256302521;0.193697479;0.00042016810000000004;0.1600840336;0.00042016810000000004;0.1222689076;0.3029411765;0.0844537815;0.0046218487;0.0130252101
mx0026_FernandezLizardi_NochesTristes018;0.010144927500000001;0.09227053140000001;0.0004830918;0.019806763300000002;0.010144927500000001;0.0004830918;0.0391304348;0.029468599;0.0004830918;0.010144927500000001;0.0053140097;0.0149758454;0.0004830918;0.0004830918;0.0053140097;0.0004830918;0.0004830918;0.0004830918;0.0004830918;0.0004830918;0.0342995169;0.1164251208;0.0004830918;0.0004830918;0.0004830918;0.24202898550000002;0.3483091787;0.0004830918;0.0149758454;0.0004830918
mx0026_FernandezLizardi_NochesTristes017;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.0324200913;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.009589041100000001;0.00045662100000000005;0.11004566210000001;0.00045662100000000005;0.11004566210000001;0.00045662100000000005;0.40228310500000003;0.2561643836;0.009589041100000001;0.0598173516;0.00045662100000000005
mx0026_FernandezLizardi_NochesTristes016;0.0003496503;0.1157342657;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0982517483;0.0108391608;0.0108391608;0.0003496503;0.024825174800000002;0.024825174800000002;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.08076923080000001;0.0003496503;0.1367132867;0.0003496503;0.2975524476;0.0493006993;0.0597902098;0.052797202800000005;0.0318181818;0.0003496503;0.0003496503
mx0026_FernandezLizardi_NochesTristes015;0.0004;0.13240000000000002;0.0004;0.0164;0.0004;0.0004;0.0004;0.0244;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.0004;0.008400000000000001;0.0004;0.0004;0.3764;0.0004;0.12440000000000001;0.0204;0.1004;0.1044;0.0604;0.0244;0.0004
mx0026_FernandezLizardi_NochesTristes014;0.00041841000000000003;0.1761506276;0.0046025105;0.00041841000000000003;0.00041841000000000003;0.0046025105;0.0046025105;0.00041841000000000003;0.00041841000000000003;0.00041841000000000003;0.0046025105;0.0380753138;0.00041841000000000003;0.00041841000000000003;0.00041841000000000003;0.00041841000000000003;0.00041841000000000003;0.00041841000000000003;0.00041841000000000003;0.00041841000000000003;0.0338912134;0.3225941423;0.00041841000000000003;0.0841004184;0.0380753138;0.1594142259;0.0757322176;0.0464435146;0.00041841000000000003;0.00041841000000000003
mx0026_FernandezLizardi_NochesTristes013;0.0004545455;0.1459090909;0.005;0.0004545455;0.0004545455;0.0004545455;0.0004545455;0.0004545455;0.0140909091;0.0140909091;0.0186363636;0.0004545455;0.0004545455;0.0095454545;0.0004545455;0.0004545455;0.0004545455;0.0004545455;0.0004545455;0.0004545455;0.0004545455;0.2777272727;0.0004545455;0.1868181818;0.0004545455;0.1231818182;0.1095454545;0.0868181818;0.0004545455;0.0004545455
mx0026_FernandezLizardi_NochesTristes012;0.0004016064;0.1610441767;0.0044176707;0.0004016064;0.0004016064;0.0044176707;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0124497992;0.0004016064;0.0084337349;0.37791164660000004;0.0084337349;0.1168674699;0.0004016064;0.10080321290000001;0.1168674699;0.0686746988;0.0124497992;0.0004016064
